current_account_nbr,transaction_type,cycle,first_purchase_ind,us_conversion
qKfpIjnuT82ILqX6,SALE,1,N,2216.3
qKfpIjnuT82ILqX6,SALE,2,N,582.34
qKfpIjnuT82ILqX6,SALE,3,N,640.09
qKfpIjnuT82ILqX6,SALE,5,N,1189.07
qKfpIjnuT82ILqX6,SALE,6,N,1408.04
qKfpIjnuT82ILqX6,SALE,7,N,1573.6
qKfpIjnuT82ILqX6,SALE,8,N,865.49
qKfpIjnuT82ILqX6,SALE,9,N,1655.09
qKfpIjnuT82ILqX6,SALE,10,N,1413.4
qKfpIjnuT82ILqX6,SALE,11,N,1896.28
qKfpIjnuT82ILqX6,SALE,12,N,1877.66
qL441CZtVG9xzQZF,SALE,3,N,129.99
qL441CZtVG9xzQZF,SALE,5,N,903.22
qL441CZtVG9xzQZF,SALE,6,N,779.48
qL441CZtVG9xzQZF,SALE,7,N,179.32
qL441CZtVG9xzQZF,SALE,8,N,316.67
qL441CZtVG9xzQZF,SALE,9,N,129.0
qL441CZtVG9xzQZF,SALE,10,N,518.85
qL441CZtVG9xzQZF,SALE,11,N,73.0
qMaccQxqh05tgulH,SALE,1,N,812.95
qMaccQxqh05tgulH,SALE,2,N,896.9100000000001
qMaccQxqh05tgulH,SALE,3,N,399.40999999999997
qMaccQxqh05tgulH,SALE,4,N,769.5500000000001
qMaccQxqh05tgulH,SALE,9,N,537.01
qMaccQxqh05tgulH,SALE,10,N,441.0
qMaccQxqh05tgulH,SALE,11,N,824.8000000000001
qMaccQxqh05tgulH,SALE,12,N,715.1800000000001
qO1PL7tu77fC7Kh6,SALE,2,N,11.25
qOHBBlnqVJ8vcXKU,SALE,1,N,690.11
qOHBBlnqVJ8vcXKU,SALE,2,N,375.25
qOHBBlnqVJ8vcXKU,SALE,3,N,47.04
qOHBBlnqVJ8vcXKU,SALE,5,N,820.8100000000001
qOHBBlnqVJ8vcXKU,SALE,6,N,876.47
qOHBBlnqVJ8vcXKU,SALE,7,N,437.52
qOHBBlnqVJ8vcXKU,SALE,8,N,867.86
qOHBBlnqVJ8vcXKU,SALE,9,N,939.41
qOHBBlnqVJ8vcXKU,SALE,10,N,739.6400000000001
qOHBBlnqVJ8vcXKU,SALE,11,N,349.25
qOHBBlnqVJ8vcXKU,SALE,12,N,239.29000000000002
qOKLjCO9e3hwraZ7,SALE,1,N,291.13
qOKLjCO9e3hwraZ7,SALE,2,N,926.3199999999999
qOKLjCO9e3hwraZ7,SALE,4,N,197.21
qOKLjCO9e3hwraZ7,SALE,6,N,565.4
qOKLjCO9e3hwraZ7,SALE,8,N,14.03
qOKLjCO9e3hwraZ7,SALE,10,N,727.98
qOKLjCO9e3hwraZ7,SALE,11,N,1286.82
qOKLjCO9e3hwraZ7,SALE,12,N,1340.92
qP4Rws4eZKjDRmwW,SALE,7,N,500.0
qP5y94O9SiUfw7Ta,SALE,9,Y,6541.32
qQK0w9MyjDtO1GaE,SALE,1,N,1303.4
qQK0w9MyjDtO1GaE,SALE,2,N,1712.01
qQK0w9MyjDtO1GaE,SALE,3,N,1763.68
qQK0w9MyjDtO1GaE,SALE,4,N,258.17
qQK0w9MyjDtO1GaE,SALE,5,N,1246.12
qQK0w9MyjDtO1GaE,SALE,6,N,1152.78
qQK0w9MyjDtO1GaE,SALE,7,N,3575.52
qQK0w9MyjDtO1GaE,SALE,8,N,3386.97
qQK0w9MyjDtO1GaE,SALE,9,N,3249.3999999999996
qQK0w9MyjDtO1GaE,SALE,10,N,2559.49
qQK0w9MyjDtO1GaE,SALE,11,N,977.51
qQK0w9MyjDtO1GaE,SALE,12,N,1994.01
qQnnkor1sL4qWfs8,SALE,1,N,2371.67
qQnnkor1sL4qWfs8,SALE,2,N,2371.74
qQnnkor1sL4qWfs8,SALE,3,N,2196.02
qQnnkor1sL4qWfs8,SALE,12,N,21.8
qRAUo6Ft3hhBT3SX,SALE,1,N,623.9
qRAUo6Ft3hhBT3SX,SALE,2,N,629.24
qRAUo6Ft3hhBT3SX,SALE,3,N,1286.65
qRAUo6Ft3hhBT3SX,SALE,4,N,212.04
qRAUo6Ft3hhBT3SX,SALE,5,N,379.31
qRAUo6Ft3hhBT3SX,SALE,6,N,1609.51
qRAUo6Ft3hhBT3SX,SALE,7,N,899.2
qRAUo6Ft3hhBT3SX,SALE,8,N,778.26
qRAUo6Ft3hhBT3SX,SALE,9,N,954.29
qRAUo6Ft3hhBT3SX,SALE,10,N,768.12
qRAUo6Ft3hhBT3SX,SALE,11,N,1419.94
qRAUo6Ft3hhBT3SX,SALE,12,N,2354.17
qT5AzpAO91g8owBZ,SALE,1,N,721.32
qT5AzpAO91g8owBZ,SALE,2,N,1060.18
qT5AzpAO91g8owBZ,SALE,3,N,502.86
qT5AzpAO91g8owBZ,SALE,5,N,840.6800000000001
qT5AzpAO91g8owBZ,SALE,6,N,1095.11
qT5AzpAO91g8owBZ,SALE,7,N,2223.73
qT5AzpAO91g8owBZ,SALE,8,N,2654.36
qT5AzpAO91g8owBZ,SALE,9,N,926.76
qT5AzpAO91g8owBZ,SALE,10,N,1278.72
qT5AzpAO91g8owBZ,SALE,11,N,2051.3
qT5AzpAO91g8owBZ,SALE,12,N,807.77
qT9ANyj87qLDe4SB,SALE,2,N,1097.38
qTjRvIz4MnEmwM79,SALE,1,N,291.91
qTjRvIz4MnEmwM79,SALE,2,N,293.49
qTjRvIz4MnEmwM79,SALE,3,N,293.49
qTjRvIz4MnEmwM79,SALE,5,N,265.77
qTjRvIz4MnEmwM79,SALE,6,N,265.77
qTjRvIz4MnEmwM79,SALE,7,N,270.85
qTjRvIz4MnEmwM79,SALE,8,N,271.06
qTjRvIz4MnEmwM79,SALE,9,N,271.06
qTjRvIz4MnEmwM79,SALE,10,N,271.33
qTjRvIz4MnEmwM79,SALE,11,N,291.78
qTjRvIz4MnEmwM79,SALE,12,N,291.91
qTlOLINGnraqaI5D,SALE,1,N,360.64
qTlOLINGnraqaI5D,SALE,2,N,96.95
qTlOLINGnraqaI5D,SALE,3,N,113.00999999999999
qTlOLINGnraqaI5D,SALE,4,N,18.0
qTlOLINGnraqaI5D,SALE,5,N,258.95
qTlOLINGnraqaI5D,SALE,6,N,880.1
qTlOLINGnraqaI5D,SALE,7,N,586.94
qTlOLINGnraqaI5D,SALE,8,N,253.23
qTlOLINGnraqaI5D,SALE,9,N,444.28
qTlOLINGnraqaI5D,SALE,10,N,151.41
qTlOLINGnraqaI5D,SALE,11,N,470.79
qTlOLINGnraqaI5D,SALE,12,N,719.26
qVsKGsk8ahYae4kX,SALE,1,N,2078.56
qVsKGsk8ahYae4kX,SALE,2,N,2220.48
qVsKGsk8ahYae4kX,SALE,3,N,2097.66
qVsKGsk8ahYae4kX,SALE,4,N,2.99
qVsKGsk8ahYae4kX,SALE,5,N,1793.76
qVsKGsk8ahYae4kX,SALE,6,N,2772.37
qVsKGsk8ahYae4kX,SALE,7,N,4257.47
qVsKGsk8ahYae4kX,SALE,8,N,3189.46
qVsKGsk8ahYae4kX,SALE,9,N,1965.79
qVsKGsk8ahYae4kX,SALE,10,N,2571.95
qVsKGsk8ahYae4kX,SALE,11,N,2667.11
qVsKGsk8ahYae4kX,SALE,12,N,3149.33
qVzsHY54KHa6Mm8u,SALE,1,N,94.9
qVzsHY54KHa6Mm8u,SALE,2,N,258.17
qVzsHY54KHa6Mm8u,SALE,3,N,160.07
qVzsHY54KHa6Mm8u,SALE,5,N,267.18
qVzsHY54KHa6Mm8u,SALE,6,N,185.94
qVzsHY54KHa6Mm8u,SALE,7,N,162.7
qVzsHY54KHa6Mm8u,SALE,8,N,105.85
qVzsHY54KHa6Mm8u,SALE,9,N,79.87
qVzsHY54KHa6Mm8u,SALE,10,N,168.26
qVzsHY54KHa6Mm8u,SALE,11,N,293.96999999999997
qVzsHY54KHa6Mm8u,SALE,12,N,94.9
qWRtjDBYcDUNdfS5,SALE,1,N,2659.85
qWRtjDBYcDUNdfS5,SALE,2,N,2676.13
qWRtjDBYcDUNdfS5,SALE,3,N,2548.52
qWRtjDBYcDUNdfS5,SALE,5,N,2062.91
qWRtjDBYcDUNdfS5,SALE,6,N,2662.69
qWRtjDBYcDUNdfS5,SALE,7,N,2575.39
qWRtjDBYcDUNdfS5,SALE,8,N,2550.47
qWRtjDBYcDUNdfS5,SALE,9,N,2490.37
qWRtjDBYcDUNdfS5,SALE,10,N,1718.6799999999998
qWRtjDBYcDUNdfS5,SALE,11,N,2879.15
qWRtjDBYcDUNdfS5,SALE,12,N,3366.97
qX82PW0UwxC3JwRs,SALE,1,N,0.0
qX82PW0UwxC3JwRs,SALE,2,N,0.0
qX82PW0UwxC3JwRs,SALE,3,N,112.26
qX82PW0UwxC3JwRs,SALE,5,N,84.75
qX82PW0UwxC3JwRs,SALE,5,Y,340.42
qX82PW0UwxC3JwRs,SALE,6,N,194.10000000000002
qX82PW0UwxC3JwRs,SALE,11,N,99.89
qX82PW0UwxC3JwRs,SALE,12,N,90.30000000000001
qXCEOyP6qZxm3wQ8,SALE,2,N,114.97999999999999
qXCEOyP6qZxm3wQ8,SALE,3,N,722.56
qXx3MPqp4O1bSwq3,SALE,1,N,1091.65
qXx3MPqp4O1bSwq3,SALE,2,N,1253.18
qXx3MPqp4O1bSwq3,SALE,3,N,1942.52
qXx3MPqp4O1bSwq3,SALE,4,N,191.99
qXx3MPqp4O1bSwq3,SALE,12,N,2.0
qY8TrSAXfRVInGun,SALE,1,N,1409.87
qY8TrSAXfRVInGun,SALE,2,N,3050.46
qY8TrSAXfRVInGun,SALE,3,N,1139.46
qY8TrSAXfRVInGun,SALE,5,N,1185.05
qY8TrSAXfRVInGun,SALE,6,N,1397.68
qY8TrSAXfRVInGun,SALE,7,N,2336.85
qY8TrSAXfRVInGun,SALE,8,N,1465.56
qY8TrSAXfRVInGun,SALE,9,N,1404.66
qY8TrSAXfRVInGun,SALE,10,N,1090.29
qY8TrSAXfRVInGun,SALE,11,N,3245.87
qY8TrSAXfRVInGun,SALE,12,N,3280.11
qbEVL18gJdn29b80,SALE,1,N,1877.69
qbEVL18gJdn29b80,SALE,7,N,541.37
qbEVL18gJdn29b80,SALE,8,N,123.8
qbEVL18gJdn29b80,SALE,10,N,286.12
qbEVL18gJdn29b80,SALE,11,N,1358.91
qbEVL18gJdn29b80,SALE,12,N,802.99
qbIZibEas704hoHw,SALE,2,N,931.88
qbIZibEas704hoHw,SALE,3,N,1938.54
qbIZibEas704hoHw,SALE,4,N,713.84
qbKr6v6Q8JgLc2jr,SALE,1,N,1744.31
qbKr6v6Q8JgLc2jr,SALE,2,N,1217.22
qbKr6v6Q8JgLc2jr,SALE,3,N,1334.42
qbKr6v6Q8JgLc2jr,SALE,4,N,329.75
qbKr6v6Q8JgLc2jr,SALE,5,N,757.82
qbKr6v6Q8JgLc2jr,SALE,6,N,2415.43
qbKr6v6Q8JgLc2jr,SALE,7,N,1735.69
qbKr6v6Q8JgLc2jr,SALE,8,N,1527.53
qbKr6v6Q8JgLc2jr,SALE,9,N,2308.17
qbKr6v6Q8JgLc2jr,SALE,10,N,947.1600000000001
qbKr6v6Q8JgLc2jr,SALE,11,N,1467.32
qbKr6v6Q8JgLc2jr,SALE,12,N,1323.55
qbQzXf4YUrpZxJyS,SALE,2,N,250.89999999999998
qbQzXf4YUrpZxJyS,SALE,3,N,152.67
qbQzXf4YUrpZxJyS,SALE,9,N,80.0
qbmgrENedaQsbUlL,SALE,2,N,204.15
qbmgrENedaQsbUlL,SALE,3,N,1377.96
qbmgrENedaQsbUlL,SALE,4,N,842.97
qcZTceUS9f7vMkpX,SALE,1,N,1265.18
qcZTceUS9f7vMkpX,SALE,2,N,467.68
qcZTceUS9f7vMkpX,SALE,3,N,430.93
qcZTceUS9f7vMkpX,SALE,7,N,70.0
qcZTceUS9f7vMkpX,SALE,8,N,685.41
qcZTceUS9f7vMkpX,SALE,9,N,164.26
qcZTceUS9f7vMkpX,SALE,10,N,563.5400000000001
qcZTceUS9f7vMkpX,SALE,11,N,751.0
qcZTceUS9f7vMkpX,SALE,12,N,545.15
qdXST47dDjiHrahJ,SALE,1,N,3367.2200000000003
qdXST47dDjiHrahJ,SALE,2,N,3986.47
qdXST47dDjiHrahJ,SALE,3,N,3003.98
qdXST47dDjiHrahJ,SALE,5,N,4365.389999999999
qdXST47dDjiHrahJ,SALE,6,N,1122.76
qdXST47dDjiHrahJ,SALE,7,N,4783.9
qdXST47dDjiHrahJ,SALE,8,N,2155.8199999999997
qdXST47dDjiHrahJ,SALE,9,N,3935.76
qdXST47dDjiHrahJ,SALE,10,N,6707.86
qdXST47dDjiHrahJ,SALE,11,N,1926.68
qdXST47dDjiHrahJ,SALE,12,N,1129.58
qe3NWiHRYMjcZKmP,SALE,1,N,1656.64
qe3NWiHRYMjcZKmP,SALE,2,N,1791.61
qe3NWiHRYMjcZKmP,SALE,3,N,1317.53
qe3NWiHRYMjcZKmP,SALE,5,N,733.55
qe3NWiHRYMjcZKmP,SALE,6,N,1634.42
qe3NWiHRYMjcZKmP,SALE,7,N,2144.17
qe3NWiHRYMjcZKmP,SALE,8,N,1877.0500000000002
qe3NWiHRYMjcZKmP,SALE,9,N,1714.3200000000002
qe3NWiHRYMjcZKmP,SALE,10,N,1531.57
qe3NWiHRYMjcZKmP,SALE,11,N,1394.56
qe3NWiHRYMjcZKmP,SALE,12,N,1117.9
qeOLWNaRp2oTydGm,SALE,1,N,155.0
qeOLWNaRp2oTydGm,SALE,2,N,114.0
qeOLWNaRp2oTydGm,SALE,12,N,19.47
qecXeuFncf4s794Z,SALE,1,N,5734.51
qecXeuFncf4s794Z,SALE,2,N,3424.5299999999997
qecXeuFncf4s794Z,SALE,3,N,7805.82
qecXeuFncf4s794Z,SALE,4,N,2311.23
qecXeuFncf4s794Z,SALE,5,N,2967.5899999999997
qecXeuFncf4s794Z,SALE,6,N,4155.28
qecXeuFncf4s794Z,SALE,7,N,5455.16
qecXeuFncf4s794Z,SALE,8,N,5183.25
qecXeuFncf4s794Z,SALE,9,N,4336.889999999999
qecXeuFncf4s794Z,SALE,10,N,3150.05
qecXeuFncf4s794Z,SALE,11,N,6372.360000000001
qecXeuFncf4s794Z,SALE,12,N,7167.86
qgooZnhybIf9Fvix,SALE,1,N,874.1
qgooZnhybIf9Fvix,SALE,2,N,85.04
qgooZnhybIf9Fvix,SALE,3,N,102.94
qhpPRkSILD1AQ6k4,SALE,10,N,0.93
qhvbW4cRf0xxnSUm,SALE,3,N,717.66
qhvbW4cRf0xxnSUm,SALE,4,N,35.85
qiD9jMnyuM0zNiSl,SALE,1,N,1086.65
qiD9jMnyuM0zNiSl,SALE,2,N,1320.53
qiD9jMnyuM0zNiSl,SALE,3,N,1430.38
qiD9jMnyuM0zNiSl,SALE,4,N,107.76
qiD9jMnyuM0zNiSl,SALE,5,N,807.76
qiD9jMnyuM0zNiSl,SALE,6,N,1682.04
qiD9jMnyuM0zNiSl,SALE,7,N,795.94
qiD9jMnyuM0zNiSl,SALE,8,N,1447.06
qiD9jMnyuM0zNiSl,SALE,9,N,1515.99
qiD9jMnyuM0zNiSl,SALE,10,N,1901.33
qiD9jMnyuM0zNiSl,SALE,11,N,3058.67
qiD9jMnyuM0zNiSl,SALE,12,N,2326.63
qiiitj46z83BOtlX,SALE,3,N,347.34000000000003
qjQgcwv3Vwbnvpp2,SALE,1,N,1502.49
qjQgcwv3Vwbnvpp2,SALE,2,N,1008.44
qjQgcwv3Vwbnvpp2,SALE,3,N,1852.0
qjQgcwv3Vwbnvpp2,SALE,4,N,1347.7700000000002
qjQgcwv3Vwbnvpp2,SALE,6,N,2059.75
qjQgcwv3Vwbnvpp2,SALE,7,N,1853.33
qjQgcwv3Vwbnvpp2,SALE,8,N,2037.49
qjQgcwv3Vwbnvpp2,SALE,9,N,3722.52
qjQgcwv3Vwbnvpp2,SALE,10,N,1619.15
qjQgcwv3Vwbnvpp2,SALE,11,N,1287.5
qjQgcwv3Vwbnvpp2,SALE,12,N,677.57
qjs44DxrPQNXPuGj,SALE,1,N,15.93
qjs44DxrPQNXPuGj,SALE,2,N,21.080000000000002
qjs44DxrPQNXPuGj,SALE,3,N,39.489999999999995
qjs44DxrPQNXPuGj,SALE,5,N,14.61
qjs44DxrPQNXPuGj,SALE,6,N,45.730000000000004
qjs44DxrPQNXPuGj,SALE,7,N,0.0
qjs44DxrPQNXPuGj,SALE,8,N,0.0
qjs44DxrPQNXPuGj,SALE,9,N,13.95
qjs44DxrPQNXPuGj,SALE,10,N,34.17
qjs44DxrPQNXPuGj,SALE,11,N,24.4
qjs44DxrPQNXPuGj,SALE,12,N,0.0
qkfl0kuGICDKY0Wv,SALE,1,N,0.0
qkfl0kuGICDKY0Wv,SALE,11,N,0.0
qkhi1V74vjFO8hhL,SALE,3,N,424.19
qkhi1V74vjFO8hhL,SALE,4,N,126.31
qlDir5mhlOlzVz6P,SALE,1,N,4926.1
qlDir5mhlOlzVz6P,SALE,2,N,3652.16
qlDir5mhlOlzVz6P,SALE,3,N,2486.25
qlDir5mhlOlzVz6P,SALE,4,N,2458.14
qlDir5mhlOlzVz6P,SALE,10,N,2.0
qlDir5mhlOlzVz6P,SALE,11,N,5.0
qlDir5mhlOlzVz6P,SALE,12,N,3654.66
qljQkJ1QBmQs8Rqk,SALE,6,N,80.98
qljQkJ1QBmQs8Rqk,SALE,12,N,4704.6
qmLDsHesw2vT9Kuh,SALE,1,N,1776.3700000000001
qmLDsHesw2vT9Kuh,SALE,2,N,2341.27
qmLDsHesw2vT9Kuh,SALE,3,N,1035.6200000000001
qmLDsHesw2vT9Kuh,SALE,5,N,1690.28
qmLDsHesw2vT9Kuh,SALE,6,N,1401.43
qmLDsHesw2vT9Kuh,SALE,7,N,2436.29
qmLDsHesw2vT9Kuh,SALE,8,N,1619.56
qmLDsHesw2vT9Kuh,SALE,9,N,2749.96
qmLDsHesw2vT9Kuh,SALE,10,N,2728.78
qmLDsHesw2vT9Kuh,SALE,11,N,1735.98
qmLDsHesw2vT9Kuh,SALE,12,N,1257.54
qn7PlFvDU26tPMTB,SALE,1,N,362.62
qn7PlFvDU26tPMTB,SALE,2,N,209.54000000000002
qn7PlFvDU26tPMTB,SALE,3,N,72.0
qn7PlFvDU26tPMTB,SALE,5,N,201.69
qn7PlFvDU26tPMTB,SALE,6,N,59.879999999999995
qn7PlFvDU26tPMTB,SALE,7,N,72.92
qn7PlFvDU26tPMTB,SALE,8,N,319.46000000000004
qn7PlFvDU26tPMTB,SALE,9,N,119.18
qn7PlFvDU26tPMTB,SALE,11,N,268.54
qn7PlFvDU26tPMTB,SALE,12,N,302.31
qoX8yTixY944hRQ3,SALE,2,N,0.0
qoX8yTixY944hRQ3,SALE,11,N,0.0
qoX8yTixY944hRQ3,SALE,12,N,0.0
qouAIL1tGXwMEyXW,SALE,5,Y,13.05
qouAIL1tGXwMEyXW,SALE,6,N,665.83
qouAIL1tGXwMEyXW,SALE,7,N,388.57
qouAIL1tGXwMEyXW,SALE,8,N,224.24
qq6v7nnveOJLcgU2,SALE,8,N,657.27
qq6v7nnveOJLcgU2,SALE,9,N,125.91
qqwyzogBwNMFiJoS,SALE,5,N,132.18
qqwyzogBwNMFiJoS,SALE,6,N,90.07
qqwyzogBwNMFiJoS,SALE,7,N,38.7
qqwyzogBwNMFiJoS,SALE,10,N,61.38
qqwyzogBwNMFiJoS,SALE,12,N,149.15
qrEA2geqUC9r08fO,SALE,5,N,239.88
qrEA2geqUC9r08fO,SALE,6,N,259.81
qrEA2geqUC9r08fO,SALE,7,N,239.88
qrEA2geqUC9r08fO,SALE,8,N,239.88
qrJQ0M7twiWrcXZb,SALE,7,N,2881.8
qrJQ0M7twiWrcXZb,SALE,12,N,28.33
qrP8WlI6tqP7WFnO,SALE,1,N,1307.6100000000001
qrP8WlI6tqP7WFnO,SALE,2,N,924.21
qrP8WlI6tqP7WFnO,SALE,3,N,3031.6299999999997
qrP8WlI6tqP7WFnO,SALE,4,N,1588.47
qrP8WlI6tqP7WFnO,SALE,5,N,2.99
qrP8WlI6tqP7WFnO,SALE,6,N,3238.15
qrP8WlI6tqP7WFnO,SALE,7,N,2898.1
qrP8WlI6tqP7WFnO,SALE,8,N,4621.97
qrP8WlI6tqP7WFnO,SALE,9,N,1597.95
qrP8WlI6tqP7WFnO,SALE,10,N,5119.06
qrP8WlI6tqP7WFnO,SALE,11,N,1735.5
qrP8WlI6tqP7WFnO,SALE,12,N,1748.58
qs9nBsHjKW9mcEmc,SALE,2,N,39.9
qs9nBsHjKW9mcEmc,SALE,7,N,283.38
qs9nBsHjKW9mcEmc,SALE,11,N,35.75
qst3urpVQ6mmjz4u,SALE,1,N,87.24
qst3urpVQ6mmjz4u,SALE,2,N,21.53
qst3urpVQ6mmjz4u,SALE,3,N,70.96
qst3urpVQ6mmjz4u,SALE,10,N,47.97
qst3urpVQ6mmjz4u,SALE,11,N,34.99
qst3urpVQ6mmjz4u,SALE,12,N,92.9
qtU07Yu6GQt26YSf,SALE,1,N,1801.08
qtU07Yu6GQt26YSf,SALE,2,N,1628.5
qtU07Yu6GQt26YSf,SALE,3,N,2376.73
qtU07Yu6GQt26YSf,SALE,4,N,708.05
qtU07Yu6GQt26YSf,SALE,12,N,1344.93
qtmURZrex7BrOqjG,SALE,1,N,2585.0099999999998
qtmURZrex7BrOqjG,SALE,2,N,2522.04
qtmURZrex7BrOqjG,SALE,3,N,7608.83
qtmURZrex7BrOqjG,SALE,11,N,1694.0
qtmURZrex7BrOqjG,SALE,12,N,4222.15
qtoBcdOqbr8dx651,SALE,1,N,186.92
qtoBcdOqbr8dx651,SALE,2,N,454.46
qtoBcdOqbr8dx651,SALE,3,N,404.41
qtoBcdOqbr8dx651,SALE,7,N,141.35
qtoBcdOqbr8dx651,SALE,7,Y,114.66
qtoBcdOqbr8dx651,SALE,8,N,1580.35
qtoBcdOqbr8dx651,SALE,9,N,182.35999999999999
qtoBcdOqbr8dx651,SALE,10,N,146.69
qtoBcdOqbr8dx651,SALE,11,N,64.15
qtoBcdOqbr8dx651,SALE,12,N,317.89
quwjlGybz9DqXdh8,SALE,1,N,0.0
quwjlGybz9DqXdh8,SALE,2,N,0.0
quwjlGybz9DqXdh8,SALE,4,N,0.0
qwj5yPLgSSsawMAI,SALE,1,N,1719.94
qwj5yPLgSSsawMAI,SALE,2,N,1311.0
qwj5yPLgSSsawMAI,SALE,3,N,617.63
qwj5yPLgSSsawMAI,SALE,4,N,411.41999999999996
qwj5yPLgSSsawMAI,SALE,5,N,1615.85
qwj5yPLgSSsawMAI,SALE,6,N,2054.88
qwj5yPLgSSsawMAI,SALE,7,N,1511.51
qwj5yPLgSSsawMAI,SALE,8,N,8413.11
qwj5yPLgSSsawMAI,SALE,9,N,2511.49
qwj5yPLgSSsawMAI,SALE,10,N,1938.38
qwj5yPLgSSsawMAI,SALE,11,N,1681.61
qwj5yPLgSSsawMAI,SALE,12,N,1721.05
qx8o7HfetJDhTbtT,SALE,1,N,295.79
qx8o7HfetJDhTbtT,SALE,2,N,58.46
qx8o7HfetJDhTbtT,SALE,3,N,79.68
qx8o7HfetJDhTbtT,SALE,5,N,149.69
qx8o7HfetJDhTbtT,SALE,6,N,225.15
qx8o7HfetJDhTbtT,SALE,7,N,13.77
qx8o7HfetJDhTbtT,SALE,8,N,197.76000000000002
qx8o7HfetJDhTbtT,SALE,9,N,306.12
qx8o7HfetJDhTbtT,SALE,10,N,118.11
qx8o7HfetJDhTbtT,SALE,11,N,221.29
qx8o7HfetJDhTbtT,SALE,12,N,147.74
qxIC2acpqK5QkiF6,SALE,1,N,2610.81
qxIC2acpqK5QkiF6,SALE,2,N,2781.63
qxIC2acpqK5QkiF6,SALE,3,N,2051.81
qxIC2acpqK5QkiF6,SALE,4,N,1544.58
qxIC2acpqK5QkiF6,SALE,10,N,1627.43
qxIC2acpqK5QkiF6,SALE,11,N,2819.51
qxIC2acpqK5QkiF6,SALE,12,N,5313.42
qxqYqy8i637scWQh,SALE,1,N,229.0
qxqYqy8i637scWQh,SALE,3,N,47.7
qxqYqy8i637scWQh,SALE,7,N,430.5
qxqYqy8i637scWQh,SALE,8,N,257.14
qxqYqy8i637scWQh,SALE,9,N,201.5
qxqYqy8i637scWQh,SALE,10,N,201.5
qydvFCOzwT04wsfr,SALE,1,N,8.95
qydvFCOzwT04wsfr,SALE,2,N,404.4
qydvFCOzwT04wsfr,SALE,3,N,320.5
qz4x1WclWJdyj5xm,SALE,1,N,1471.82
qz4x1WclWJdyj5xm,SALE,2,N,1350.68
qz4x1WclWJdyj5xm,SALE,3,N,924.39
qz4x1WclWJdyj5xm,SALE,4,N,1405.01
qz4x1WclWJdyj5xm,SALE,8,N,200.99
qz4x1WclWJdyj5xm,SALE,9,N,1554.8
qz4x1WclWJdyj5xm,SALE,10,N,1919.42
qz4x1WclWJdyj5xm,SALE,11,N,2136.38
qz4x1WclWJdyj5xm,SALE,12,N,1314.11
r0nki1bvYZi3WXV6,SALE,1,N,1670.52
r0nki1bvYZi3WXV6,SALE,2,N,1831.42
r0nki1bvYZi3WXV6,SALE,3,N,2144.56
r0nki1bvYZi3WXV6,SALE,5,N,1595.22
r0nki1bvYZi3WXV6,SALE,6,N,2153.27
r0nki1bvYZi3WXV6,SALE,7,N,1942.56
r0nki1bvYZi3WXV6,SALE,8,N,1131.18
r0nki1bvYZi3WXV6,SALE,9,N,1930.05
r0nki1bvYZi3WXV6,SALE,10,N,1119.84
r0nki1bvYZi3WXV6,SALE,11,N,2582.15
r0nki1bvYZi3WXV6,SALE,12,N,2101.31
r12FOM1CRyUJRrNs,SALE,1,N,6332.19
r12FOM1CRyUJRrNs,SALE,2,N,10198.06
r12FOM1CRyUJRrNs,SALE,3,N,6035.26
r12FOM1CRyUJRrNs,SALE,4,N,5188.3
r12FOM1CRyUJRrNs,SALE,12,N,205.3
r2PKePteKAFyVCkp,SALE,1,N,504.25
r2PKePteKAFyVCkp,SALE,2,N,889.14
r2PKePteKAFyVCkp,SALE,3,N,564.03
r2PKePteKAFyVCkp,SALE,4,N,11.0
r2PKePteKAFyVCkp,SALE,5,N,348.12
r2PKePteKAFyVCkp,SALE,6,N,337.5
r2PKePteKAFyVCkp,SALE,7,N,1634.18
r2PKePteKAFyVCkp,SALE,8,N,1370.1100000000001
r2PKePteKAFyVCkp,SALE,9,N,762.91
r2PKePteKAFyVCkp,SALE,10,N,3344.93
r2PKePteKAFyVCkp,SALE,11,N,1266.52
r2PKePteKAFyVCkp,SALE,12,N,286.57
r4biXkntWjR287is,SALE,1,N,165.95000000000002
r4biXkntWjR287is,SALE,2,N,144.25
r4biXkntWjR287is,SALE,3,N,489.33
r4biXkntWjR287is,SALE,5,N,226.92000000000002
r4biXkntWjR287is,SALE,6,N,319.75
r4biXkntWjR287is,SALE,7,N,218.98000000000002
r4biXkntWjR287is,SALE,8,N,505.21000000000004
r4biXkntWjR287is,SALE,9,N,197.16000000000003
r4biXkntWjR287is,SALE,10,N,144.24
r4biXkntWjR287is,SALE,11,N,144.24
r4biXkntWjR287is,SALE,12,N,292.79
r5VDJ6dsIuJhRyaU,SALE,1,N,182.4
r5VDJ6dsIuJhRyaU,SALE,2,N,168.22
r5VDJ6dsIuJhRyaU,SALE,3,N,109.91
r5VDJ6dsIuJhRyaU,SALE,5,N,154.7
r5VDJ6dsIuJhRyaU,SALE,6,N,457.24
r5VDJ6dsIuJhRyaU,SALE,7,N,660.97
r5VDJ6dsIuJhRyaU,SALE,8,N,308.18
r5VDJ6dsIuJhRyaU,SALE,9,N,719.79
r5VDJ6dsIuJhRyaU,SALE,10,N,321.42999999999995
r5VDJ6dsIuJhRyaU,SALE,11,N,321.9
r5VDJ6dsIuJhRyaU,SALE,12,N,305.77
