account_nbr,risk,cu_crd_line,max_upper_bound,adjusted_credit_limit
s34gs5x7RZAPzV8c,Good,17700,8800.985050173185,17700.0
s37JNi4RulJ9zAlh,Risky,1000,0.0,1000.0
s3ib7ZJ1YDBL7ONC,Risky,2000,0.0,2000.0
s4TnQUZiZvwIcLSa,Good,5300,44.10775723421845,5300.0
s4XbUpIoDSSPq3Hr,Risky,8300,257.54831698554835,8300.0
s4zI29nu0wGjunzd,Good,1300,272.6775207952376,1300.0
s5GhSDhjupz73x8N,Good,10000,3634.1770353865495,10000.0
s5LqZ48Jy7mGh7a4,Risky,600,0.0,600.0
s5p7EUyCmYLvST3J,Good,25000,1545.6741007418937,25000.0
s6QDllXdg7bLV9fT,Bad,4500,84.11580624892304,4500.0
s6Yj5QQAelBG9nu8,Risky,2500,177.4296243187687,2500.0
s6jvn7CNKYo5kb5B,Risky,2000,38.75514018663976,2000.0
s7XDCwYAyFrprbGd,Good,1500,0.0,1500.0
s7z1rdvwXt8Acudv,Good,15000,3661.78939465678,15000.0
s818wmTCFimHWIYr,Good,1900,147.68276530436904,1900.0
s81wYeUBalwDyztB,Risky,3000,0.0,3000.0
s8CDWC4nziIoD2Km,Good,15000,4798.056642886812,15000.0
s8nXVmXKx0hqDBUF,Good,20200,2206.967596067396,20200.0
s8q74JqortS4mz64,Good,15000,5694.550492636755,15000.0
s8rM2q67Wu1yx9WV,Good,15000,1356.2821298779695,15000.0
s9bR36CDckEDz1AC,Bad,500,269.58618872981606,500.0
sACneeqkB06eTwZd,Good,12000,0.0,12000.0
sAO96v0eF8jsoUVK,Risky,4500,0.0,4500.0
sAkKzGaHcvav9umI,Bad,2000,1965.902411678285,2000.0
sAvbPXFbXW50XeUO,Risky,1000,0.0,1000.0
sCHhlrBdKBSrThee,Risky,500,0.0,500.0
sCdDpl2MtrAnGy9E,Risky,2300,0.0,2300.0
sD5cQJsw8bF6MuIu,Good,4300,228.76311505337188,4300.0
sDAqKoZwpOkUTac2,Good,15000,3078.254774684543,15000.0
sDVZYhecgx5OGtXm,Bad,4600,0.0,4600.0
sGMZ2VasW74dRlXr,Good,12500,2666.3804044476087,12500.0
sHJHJqUmYGDHJvNj,Risky,10000,123.64423557994972,10000.0
sHs5eUVdsajVbD90,Good,1200,0.0,1200.0
sHtE100CPMTUmoOq,Good,15000,0.0,15000.0
sI3U70Zbmt2M5qKJ,Risky,23000,0.0,23000.0
sIAJxrVwDGl3KIwo,Good,2500,0.0,2500.0
sJonjYAMNipMQ2Sd,Risky,7000,0.0,7000.0
sMX46gQQ4wQAoCPU,Good,11500,46.57715572706738,11500.0
sMeiSpmTvAB6GOf4,Good,15000,5552.911583774409,15000.0
sN9ynSQo1dZeqosO,Risky,1300,0.0,1300.0
sOJT45LACi40NgxR,Good,25000,7374.64094602933,25000.0
sOfFf9k3Wi5gftTm,Good,2100,0.0,2100.0
sOpJ0SC33bw5NQyF,Risky,7600,0.0,7600.0
sOvMhY8xEhknBWLw,Good,15000,4404.413419086832,15000.0
sP5cdFATApRaDBGO,Risky,5000,171.80912306278205,5000.0
sP6C9KIpV4BHnKM1,Risky,2100,79.90368093384556,2100.0
sR12dTKDvdw0Ic8G,Good,5500,0.0,5500.0
sRubtI84yCnWFArF,Bad,3000,297.72354297853553,3000.0
sU9FAedOhML2Y5PN,Risky,1100,0.0,1100.0
sUO8072TfhvDwcef,Risky,11000,0.0,11000.0
sUXHGLnmPSHfWqwc,Risky,2300,29.35929569295792,2300.0
sUrDO2CHwvWM5tqb,Good,15900,6795.757239173135,15900.0
sUtgGD01itVjdqBm,Good,16200,2801.645072364356,16200.0
sVMOYpU0K0uINTec,Good,5000,189.97859851934425,5000.0
sVxgTTf1bPKSOtrx,Risky,3000,1306.9039176398728,3000.0
sW3wMOj6a3aNumAf,Good,4000,52.331894493998085,4000.0
sW7wIcXmASVddL5R,Risky,5000,50.89996457265848,5000.0
sWIPOJoBQzhOIoiv,Good,20000,9953.265693308173,20000.0
sWQujRj6US3WJ2sa,Good,12700,2105.953474714598,12700.0
sXFM7a17imojGoRE,Risky,1024,0.0,1024.0
sXJd7YTyQT0Cyld4,Risky,1000,699.5191516283112,1000.0
sXcsHS0knQRWosWW,Risky,1400,223.96544172170508,1400.0
sY5OBCtIjiLrTMoP,Risky,1300,609.7924054202675,1300.0
sYuxDogRwV1D0umf,Risky,3500,1412.686325298291,3500.0
sZJMequvKvjwHbRp,Risky,13000,0.0,13000.0
sZOgcwUmXch3bopH,Good,16700,2313.3629767385496,16700.0
sayFi0n3bUZ9SKW7,Good,2600,523.0121423903681,2600.0
sbnjhLBjHNN0mObl,Good,25000,134.50990231872223,25000.0
sdS3qdZrD1KfHTC9,Good,1500,117.86174198781129,1500.0
sdZiS6vqlotJX7J1,Risky,1320,0.0,1320.0
sdbRnsXHwaJaT9gw,Risky,2500,0.0,2500.0
sddTpCitHeT48u1I,Risky,3500,0.0,3500.0
sdmq6JI1XZ1ppb5E,Good,10000,101.25912923650196,10000.0
se16swYkDNO2AFZb,Risky,2300,0.0,2300.0
se47RL69CWcXnmSH,Risky,6000,0.0,6000.0
seLDE6IqHxi1S10C,Good,25000,10097.938661335538,25000.0
sfEHUPvHqv5KC2u9,Risky,1140,149.83012608970213,1140.0
sfF6KWrrm5A1hW46,Risky,5000,26.281779997883454,5000.0
sfRo5dYzLl9xftbE,Bad,8000,1335.2538193975463,8000.0
sfecsNaegrxY32dC,Good,9500,177.44106125227606,9500.0
sfvV2WXAePcdwrHm,Risky,1500,70.86561099071568,1500.0
sgAwQIPWBWitZwO9,Risky,8000,0.0,8000.0
sgIs6C39eZkTrtpt,Risky,3000,0.0,3000.0
sgTsUSW04igdrlNY,Risky,4000,488.8571142765077,4000.0
sh4AOGRYAjRGOIEQ,Risky,2000,48.703496906496845,2000.0
shUKKmNZUnouvD1Z,Good,25000,458.6595790597332,25000.0
shllINiQttEO0sfH,Risky,4800,0.0,4800.0
siHStFAwELLR8UJr,Risky,16500,0.0,16500.0
siZut4W1kuyXjuMa,Bad,2500,1142.549891840417,2500.0
siyEsWOsCRXm6CXh,Risky,250,254.09148076055897,300.0
sjC9DYChgguTrrgx,Risky,7000,989.8421731505406,7000.0
sjHBm02q2p9AkwKm,Good,10000,167.88667745717282,10000.0
sjoAHbH2HavMsz2I,Good,3480,26.281779997883454,3480.0
sk2OIvGqEUZs9019,Bad,2000,0.0,2000.0
skMuyuKk6i5ZAkwJ,Risky,400,460.9627384518117,480.0
skklZ36CGTw6QaAf,Risky,860,104.88486723638913,860.0
skoYKkIRgOkpcchw,Good,25000,14602.524952575652,25000.0
skrJCHycIiIu0EtI,Good,3200,394.8537023773541,3200.0
skynKM4o3d50PFaY,Risky,1800,0.0,1800.0
slVyRCBO1LL1FqgB,Good,17200,4875.451161519635,17200.0
smPZGyzUXjlMGRkG,Good,10600,3662.6260665231807,10600.0
smZxDsNRLqGThkCn,Good,25000,4881.691962846192,25000.0
snJAdlseOcvohyGs,Good,6400,0.0,6400.0
snKEISARnTsuBMMR,Good,15000,2663.2235687502093,15000.0
snrYw8MBjUhs6Xt2,Good,2800,0.0,2800.0
soIRGDI2rV8UsUif,Good,15000,2932.8109541484177,15000.0
soxkPtIB3d66Lmag,Bad,5000,41.289972928748426,5000.0
sp7caQVsHHBET805,Good,2600,0.0,2600.0
sprPhfQBZs86nYz8,Risky,6500,0.0,6500.0
spsYJjy0sgzS9eZE,Good,14000,1834.0394442985437,14000.0
sq0qjyBy1LLPxJ7s,Good,10000,0.0,10000.0
sqr7wf4O2rINEJVq,Risky,1000,394.8537023773541,1000.0
st4ZO0zqsp8W1pfS,Good,7200,372.0712902383642,7200.0
su0ZYHlMEvPwMziW,Good,25000,3143.5178353004667,25000.0
suobbZ8FQjCPkS1t,Risky,5000,0.0,5000.0
sv9cExqzfdN2zZXB,Risky,4700,176.9901833859138,4700.0
svSMvfMwJs1r320m,Bad,1700,1322.803917325023,1700.0
svvhN1XAkbKpboRd,Good,16900,274.7280213971258,16900.0
swEPES72pM7ftx9H,Good,1000,110.93920758559229,1000.0
sxQuO73rnhr99kbU,Bad,3000,0.0,3000.0
sxt5Gs0YVFUQudxj,Risky,1700,60.71411933827032,1700.0
syeFF1SMs6HVr9HM,Risky,5300,5869.054265915496,6360.0
synRKobh3riCUUtm,Risky,15000,5101.262507537911,15000.0
synbtw1PC9acNbtv,Bad,1100,494.9571491200204,1100.0
syo1fyLVWS5jdgnt,Risky,7000,121.39253217170308,7000.0
sz7V1sk3LymjgKeV,Good,300,350.62729017205766,600.0
sz9G6omQhgPfYMl0,Risky,3000,0.0,3000.0
szJZB3yeQJe1xvYL,Good,13300,15189.221677749296,26600.0
szPF0YUwi41qFnsE,Good,14500,6401.237370265423,14500.0
t0HIS7UMw74NNVoc,Good,4375,76.29004572274961,4375.0
t0Tg1XWppTfwVR8x,Risky,1000,0.0,1000.0
t15gQwO85HIC6vHL,Risky,3500,0.0,3500.0
t1TMj8wNSJ8MbB4M,Good,3000,0.0,3000.0
t1lHT7iRRscGNEP0,Good,15000,8113.474625897982,15000.0
t1mzVnaVoMuGijRs,Good,4500,74.43482995844636,4500.0
t2JEozFIVqk5ok4h,Bad,9000,406.7013829887636,9000.0
t31snreXki3WZ9v0,Good,500,0.0,500.0
t3AeVWC5UAFbjHut,Risky,10880,341.59702150363097,10880.0
t3xtRmoynydgZ76E,Good,4500,0.0,4500.0
t5MJNhEzgsbHTYh4,Good,12000,243.54585430565533,12000.0
t5WrzsaE2UkhMrPh,Risky,130,261.4610427317551,156.0
t5dKIr7MZKiZz1qm,Good,5000,0.0,5000.0
t6G15D5zuUINeXSW,Good,1050,0.0,1050.0
t7k2KLOxcIkJTpBg,Risky,400,30.90044682582619,400.0
t8mexaeTJ9gyl5tk,Risky,8000,32.70028119072328,8000.0
t95yBFJgmm5l9B7a,Good,10000,3693.975343568095,10000.0
tACz9TGZ9jy6fdI5,Risky,2800,0.0,2800.0
tAfQpx05CYawdvs1,Good,3100,107.7004690837878,3100.0
tAz3zrR54ewMK6Qp,Good,17000,3668.831818337323,17000.0
tBpoYRHut1u7BjHl,Risky,9000,0.0,9000.0
tC4NF3LkUSNPoJSn,Risky,700,409.5257207914409,700.0
tC67E7jhjK8RnN8U,Risky,2300,1532.5570771444957,2300.0
tCE9gdDL1RE9TrC8,Good,10000,0.0,10000.0
tCp5UkndUQcZUlFN,Risky,3500,0.0,3500.0
tDiFMouJqIZqUtAD,Good,15000,8107.194997259014,15000.0
tF2d1pJSverl0WUy,Risky,6500,0.0,6500.0
tFMv9ED0ui9aGU42,Good,2300,57.16674122366714,2300.0
tFfNCeIGaPdDTiaD,Good,5200,350.62729017205766,5200.0
tFusH7LgIGCIFZsl,Risky,3000,188.5142708951571,3000.0
tFyWie9BqW8cHpiR,Risky,1380,25.20446674557461,1380.0
tG7tLhZEa0MC2bYP,Risky,6000,0.0,6000.0
tGHvSfaCf1fH1hp7,Risky,4400,252.0691767984715,4400.0
tH5VFKJNWrKaEuwP,Good,9600,0.0,9600.0
tHF183lGDMeKubN8,Risky,5000,0.0,5000.0
tHGMPb3pmDmf4cIG,Bad,1300,251.20315733483997,1300.0
tHed6e5ZG1AEcwsp,Good,2100,97.46150236891474,2100.0
tHrlhQyzd8rglER0,Risky,3000,0.0,3000.0
tHw6Rq1z3upB75F8,Risky,7500,218.02507617206493,7500.0
tIZQWLK5YxPHVXaO,Risky,3000,1121.1104672676709,3000.0
tIhnZn2uH8EYOpYt,Risky,13000,963.4851502716784,13000.0
tItOVyaQhmUEBaPd,Good,17500,4269.576150984796,17500.0
tIymlYp78CSZltY9,Risky,7500,6865.463180840027,9000.0
tJ3tzrVW7Sz907w4,Good,13100,861.7944121172768,13100.0
tK5A7f9QBWQxtm9b,Bad,13000,205.0418619209016,13000.0
tKCtRGdyv6pFOTlU,Bad,600,0.0,600.0
tMA3LOCBayDhACiz,Risky,3100,1146.1431347271357,3100.0
tMGqHDvr9iWaVnMS,Good,2250,661.6629003017317,2250.0
tMahvZFeK8yOTNI4,Bad,12000,61.02680220183736,12000.0
tMhM0MJH2meg5wc9,Risky,4500,0.0,4500.0
tNHWIOxHrFvW4vms,Risky,400,424.7109181578943,480.0
tNXiG1D1f3Rq20Bx,Risky,8000,0.0,8000.0
tP3tORR0yHuXRjFN,Good,7000,761.4835115095287,7000.0
tPDNqMUQwIU9XViE,Good,25000,1846.142569299543,25000.0
tPJk176Sx0FfG6FD,Good,15000,1100.5300746981943,15000.0
tPMrpphWcb9cnmN1,Good,3300,290.1589299272673,3300.0
tQ9qfV5WukQZQSHi,Good,15000,1351.5695642924966,15000.0
tRswjavp0ZY3PwXa,Good,5100,0.0,5100.0
tRtxLl1Vmynxrvty,Good,18000,3862.333684690836,18000.0
tSA4jz85sL3rluqx,Good,11000,1050.9139392686948,11000.0
tSmvvQ2ClkEXpOQi,Good,1200,243.26130255257516,1200.0
tT2JzIJIodvaDlda,Risky,5000,0.0,5000.0
tULY8khrBdWrXfLy,Bad,22800,18040.88851827872,22800.0
tUUUlJJZ2ETedT7g,Good,14200,5716.137332149986,14200.0
tUW2Y5UtTsgvhv6D,Risky,2300,160.07066895512648,2300.0
tUZzvu4byGXQB2zF,Good,524,0.0,524.0
tUoL9Y6yzZNvaLEN,Risky,1400,0.0,1400.0
tVHt6XadjxwPx83h,Risky,530,137.3055230494792,530.0
tWSVjUXCwvPyIB8U,Risky,9000,1070.3208776922766,9000.0
tWtI4OIdVqGphcRu,Good,2400,0.0,2400.0
tXMas7HpzeO8fRfO,Bad,10000,4725.738712458664,10000.0
tXQaP5x9NhIqGWRp,Good,500,39.24099453882486,500.0
tXW7TsXLJiZuxpVU,Good,5500,977.7477681804556,5500.0
tXdqSeXjvpA5vA7k,Good,25000,1230.7331190104671,25000.0
tXiaVDjCWZfOrFEV,Risky,4700,0.0,4700.0
tXrhHtMkdi72jtjo,Good,15000,685.3125934108851,15000.0
tY5lsiahw2z24pA9,Good,13600,1732.4813066319607,13600.0
tYC6ShkEiwMRKKkX,Good,240,134.55477321624994,240.0
tZAYagi5KmfyPfMq,Good,15000,2123.630459988389,15000.0
tZc1ZUkZUm5TBxX2,Good,200,0.0,200.0
tZtBxe1YaX9nwefX,Risky,1900,0.0,1900.0
taCSDWcGSuFSjfw4,Good,19500,1819.2981671748307,19500.0
taw1ig7TzD1Dx6pr,Bad,8000,3132.8753806359714,8000.0
tbAg9OPZPSklX75k,Risky,5000,0.0,5000.0
tblIjl59NUHRRGzz,Risky,7200,0.0,7200.0
tbolk7xNna9yaywB,Good,25000,7570.091867742049,25000.0
td2TW2XeyWMVKlwu,Risky,1200,0.0,1200.0
tdD1Hr3C98UXAh6g,Risky,5000,0.0,5000.0
tdWy1oJFPrIZ41SN,Good,15000,2709.353900474134,15000.0
tdYRh2TV5Rj4keKx,Good,4200,409.2614192358493,4200.0
teCGhSAD3p0RRWpe,Good,25000,1226.1559330876796,25000.0
tebqTnnz2HdF4i5y,Bad,6000,3749.2497283729663,6000.0
tfcqhRPe3mHGO9oo,Risky,100,26.281779997883454,100.0
tgl95g3MGrwF4ZV7,Good,25000,2837.7878507555124,25000.0
thBgAlfris342yA7,Good,3870,52.331894493998085,3870.0
tibF7iDU3qCl19XN,Good,15000,5062.449733726353,15000.0
ticTwnNUA0SJOmDz,Risky,2000,0.0,2000.0
tijEn808dzQyGHjn,Bad,25000,3415.961298494992,25000.0
tjL6J6xRyOZXOhZ1,Bad,1200,1817.154744410451,1200.0
tjO2bIwTnpauvJuu,Good,16900,4759.064422795785,16900.0
tjcJvuh9NT6DYUgk,Good,2000,0.0,2000.0
tjfUyZjatEXbmw14,Risky,1600,293.1950540164684,1600.0
tkDTPCtzstgts7uw,Risky,3000,0.0,3000.0
tl6eVBwwV3IFMmEu,Risky,1100,74.35851669168356,1100.0
tlGectoWnqbQnyp7,Risky,6037,228.41593502912943,6037.0
tm71g4OlUanfnHsF,Good,3050,0.0,3050.0
tmbecx3YKkT8R1Pf,Risky,2700,33.541394876566265,2700.0
tn5bML7UutzavBUj,Good,6000,228.41593502912943,6000.0
tnh6PVdGCq8VEuHm,Good,15000,1441.1721089273508,15000.0
toiHfz75BYujZQxb,Good,9700,0.0,9700.0
tozWg7xRwlapP7ti,Good,15000,9888.097800601396,15000.0
tpJ3edqk9KLHvVns,Bad,5000,1382.1532103402717,5000.0
tpTshFXxU6785C4e,Good,20000,3144.579045135002,20000.0
tpntNoVdvmcT2sRi,Risky,4900,288.3281359064983,4900.0
tr4FojChL3dD1SoF,Good,15300,4640.240676284517,15300.0
trYksuYUIdRsxP09,Good,15000,3692.872640093115,15000.0
tsDZsDCq9AeNhdOT,Risky,1300,0.0,1300.0
tv1kxvmi0jIP7Hw7,Good,14800,3735.8969795067446,14800.0
tvJQRZuD91MxTeT4,Bad,14200,5823.389873370258,14200.0
tvKsZ1fAb7TKdBgp,Good,1800,0.0,1800.0
tvlKPoJV4rOQntqC,Good,6300,4826.140720170396,6300.0
tvmGbhwxY4esAmev,Good,7200,1187.2986085899618,7200.0
tvuHGbzpU7ohcNB1,Risky,1500,0.0,1500.0
tw0RgKUkYM2mYww3,Good,15000,9891.462587766204,15000.0
twn9XPCGjyW4miB2,Risky,9000,0.0,9000.0
tx6qmTcu1QcreGVp,Risky,2300,0.0,2300.0
tyqnMNZe7FH1SXeH,Good,15000,1575.7490130797246,15000.0
tyyoXf3c775pH8rf,Risky,15000,388.62374531779193,15000.0
tz1Dw319dc5gegl5,Bad,600,0.0,600.0
tz9ffBdiCefRsMzY,Bad,1600,952.8267241048602,1600.0
tziHSBLvZ1Pl5Dp9,Good,6800,0.0,6800.0
u0N14N4f6FPyLQ3b,Bad,1000,989.8421731505406,1000.0
u0sM3Z3rVU9Lgmhg,Risky,1100,104.59769452382233,1100.0
u1Ug9ySy8jrwuHCw,Good,11400,1520.324051153842,11400.0
u249TRAA5vK7CI6h,Good,16000,5386.226578052912,16000.0
u24Jp0k1fewyM9BO,Good,200,130.60010245682315,200.0
u3LqpmfhRO03RXbi,Bad,1500,1215.053002972945,1500.0
u3U20z1Bh7qkzqT3,Risky,6000,0.0,6000.0
u3ot8DIQiSqpfdj9,Risky,5400,308.41975409128264,5400.0
u4NH7am4vxSxLJ7O,Good,19400,1517.9386355089,19400.0
u4UqGQ2Kwgb3v5ae,Bad,3000,2599.079268682921,3000.0
u4Xw4g7b896BQhAK,Risky,900,110.59102951997828,900.0
u5LEryvZu22w7ao2,Good,12000,1613.5464626592388,12000.0
u5xL0ANPba5eX3WZ,Risky,3000,350.62729017205766,3000.0
u6TgvwNsnpWAml48,Bad,120,0.0,120.0
u6tCf4vARqXqffrl,Bad,4000,64.31686881839616,4000.0
u7AfBCIabLPkr5y7,Good,25000,4375.153162377079,25000.0
u7dfaoAbF3GRVsDh,Good,25000,3450.8976557296382,25000.0
u7sdktPcigN2YMPV,Risky,2500,0.0,2500.0
u81mWqNfLg0uld3s,Good,12000,923.248185686522,12000.0
u8wADNRNi1zN8Ajx,Good,15200,2932.8109541484177,15200.0
u9qIulk2pMdTeYzM,Risky,2700,0.0,2700.0
u9wYrcJgiYO4h82q,Good,12300,54.75971174092891,12300.0
uA3XBfc0UPXU1d2s,Risky,10000,187.3915378436176,10000.0
uAaIH6URpPoeg86q,Risky,1000,0.0,1000.0
uAzof721nV4NyXA6,Risky,7000,0.0,7000.0
uBgUN4hJfUbtp4Hr,Good,15000,7243.143683125673,15000.0
uCwFRIfigUIOkzXn,Risky,1500,32.88129015184422,1500.0
uDLBIEYbMCwhlRvo,Good,8900,2610.073327034352,8900.0
uDghfFrqlKxjYVP8,Good,15000,2477.8755544937594,15000.0
uEWVyHU0C1eIhmtb,Good,2200,79.7770779404583,2200.0
uEe3wNEOWzk8Xd4h,Good,5000,293.2111472042897,5000.0
uFALQVrwpOE8HIky,Risky,3200,0.0,3200.0
uFTyPZQzWpncvQ88,Good,25000,978.2680186183374,25000.0
uGCqzvlvil6yH5Sv,Good,15000,617.3489435568605,15000.0
uGlbC7OZU3bNwFIF,Good,9800,513.3592632459919,9800.0
uHNGU5YoKwNTixa0,Risky,2500,0.0,2500.0
uHxpRZR0IsH8oGIZ,Good,2600,0.0,2600.0
uI8ukoPNn0VVNK4U,Risky,3000,0.0,3000.0
uIJVrkB1ORb43I6L,Risky,2000,694.1773749900776,2000.0
uIlKQdLxEfVNwr8c,Risky,5000,0.0,5000.0
uImAhUWpGB0zSdLV,Risky,4000,177.44106125227606,4000.0
uJnrghQJZExmxNt4,Risky,1000,0.0,1000.0
uK2XIkdB8zGYHthQ,Risky,2300,0.0,2300.0
uKRqt3Ne2KPJRVdo,Bad,5000,134.55477321624994,5000.0
uLLCpNf2pE4pWlpk,Risky,10000,0.0,10000.0
uMWGMGxWZ3oyLLoX,Risky,180,0.0,180.0
uMXvwpVNuJdc5r19,Good,2000,206.80659174279816,2000.0
uMgZZHWzqpC203N6,Bad,9000,763.6965294965429,9000.0
uMqy0aFjoNY7Xey1,Good,5000,286.6414949274494,5000.0
uOeKFH3i7yj6YGbi,Good,5400,100.21155875939286,5400.0
uOld8SVhP0vgfZhX,Risky,7300,295.24842841560223,7300.0
uOw7bxvgqSTQg5W2,Bad,1700,0.0,1700.0
uP0UWQ9soR3wzqRA,Good,4500,228.76311505337188,4500.0
uPSYbFXxjf64RxiH,Good,17300,4249.4074575639925,17300.0
uQ7r5fikl2aF99t6,Good,20000,8743.561724385227,20000.0
uQBhDKTc4X5am1cS,Bad,2000,1180.0024008263074,2000.0
uQF2VZwpPBnanjSL,Good,14700,709.2722677977602,14700.0
uR5t58et62dJqv2M,Good,2600,237.0549680652079,2600.0
uR9wBA2jt9poMrTf,Good,7900,123.64423557994972,7900.0
uRe7pHnwSM7KjBGx,Good,3100,99.94947818142536,3100.0
uSJDDZTv1b4x0nSS,Good,8200,38.39402705950501,8200.0
uSVWq9axx9Rwip7A,Good,9300,38.39402705950501,9300.0
uSgrUzmAtRtlkrty,Risky,7000,0.0,7000.0
uSv5eNxO2Aw4dwEs,Risky,1000,0.0,1000.0
uTNk2YtoHoyjPXTD,Good,15000,6108.1959069972445,15000.0
uTjbmUui7JSfoybo,Good,15000,6895.984327531757,15000.0
uUDbOegTjbTUuCTZ,Bad,6000,5389.893367229579,6000.0
uVBAKzIIXQmxLBM0,Good,4300,1175.3782509618302,4300.0
uVmbYt67OOOmcDY3,Bad,1000,86.39578987815374,1000.0
uVx2GbVghVtw1Y19,Risky,13000,2146.263997447209,13000.0
uVzhGnptcDPyBotx,Good,25000,6769.338317357137,25000.0
uWJqVwskH62KOasI,Good,12500,0.0,12500.0
uWJy7KG8LMdoCPyy,Bad,2500,228.76311505337188,2500.0
uWaurNQGPdWBm2yp,Good,5000,87.72139597555692,5000.0
uX6mtlduLizIn4oM,Risky,2500,0.0,2500.0
uXKXrmZElW4u17Dx,Bad,1040,0.0,1040.0
uXWa3QIDTeteG3YS,Risky,11000,0.0,11000.0
uXdoNUGR9BcEf6Ll,Good,1500,794.1207298868927,1500.0
uXtaqFyUdrqQgtfZ,Risky,1300,0.0,1300.0
uYDEEgbsybHPSmCa,Good,10000,228.41593502912943,10000.0
uYRThZlf5VYpC25v,Good,14700,7527.017507816188,14700.0
uYiRUkRdNl1ulIlS,Good,25000,7146.728840729381,25000.0
uYkjAaVUYmXYdW2t,Risky,3700,1001.0585594463616,3700.0
uZ1hwOmxyoBQIiA1,Good,15000,1897.147592971843,15000.0
uZ5IdOmiBzeA3wCj,Risky,2200,61.291103757429056,2200.0
uZupPQ3EjBha30Xx,Risky,1000,92.9018614715703,1000.0
ua1dD353pKl1vr6B,Risky,9000,0.0,9000.0
uaAIW6IrHOfEPQ1O,Good,14700,0.0,14700.0
uc45WjS48q8RJDyz,Good,2800,360.1422622559164,2800.0
ue6tydqc4s1ooyaX,Risky,8000,0.0,8000.0
ueTKJ946SFuD5W1u,Bad,1800,252.0691767984715,1800.0
ueUJbcQd65xbU55f,Good,6500,0.0,6500.0
ufJtcrIMSIHqBh8Q,Risky,3500,142.37366878312656,3500.0
ufiWq0fLx8Ys6ENw,Good,25000,464.5269542111301,25000.0
uhRJ6nkKLv1shuev,Good,15000,0.0,15000.0
uhvaXRUt3DTPrf8T,Risky,8000,132.69324640662293,8000.0
uiKpXOIDU0IDeucc,Risky,6000,0.0,6000.0
ujQeWSCr6kyFIZCf,Good,9200,543.9531886983665,9200.0
ujnRkg5XAx4ylSnz,Risky,9000,83.01210824566068,9000.0
ukPqfwsHfXAIp5tO,Good,16500,730.7754975796142,16500.0
ukjNSf9FvlI1KZsm,Risky,4500,333.60990415238257,4500.0
uklieYrTTfnhMTsQ,Risky,4500,618.6054202993487,4500.0
ul4wM5m268JyzI7l,Risky,1200,0.0,1200.0
ulB16BHeXp5WmXyN,Risky,3500,181.59177864468683,3500.0
ulmLBkh4lDooXnjz,Good,15000,1641.7592767052508,15000.0
ultQ8aq41hCpxPec,Good,3000,195.15492181068987,3000.0
umGijygVmPho2fbJ,Risky,750,0.0,750.0
umegs4knwOCfOjd7,Risky,12000,0.0,12000.0
umncajJsntrFg5BV,Risky,4500,0.0,4500.0
un9yfqWWM9qQuyV6,Good,14600,7508.053155794813,14600.0
unG1vjuq8GxtAge0,Bad,1200,238.7416090442568,1200.0
uo2Ly4fidubQ6EKi,Good,2500,94.19067545044396,2500.0
uok1YpFK2bPWhM0W,Good,25000,453.1667859241243,25000.0
upakJuBJZsDHTMsr,Good,1300,460.02505092169054,1300.0
updyD5zg68Vk5nyC,Good,20000,0.0,20000.0
uqlll7MEoZkj3vur,Good,15000,6612.139793554221,15000.0
ur4eVaUXrQxykJrH,Good,4700,1010.8847282435098,4700.0
urmNjoPo9yeM4PA5,Risky,1100,141.35267775868758,1100.0
urzeRPpPIkLDhOEu,Risky,3000,1120.1502090450674,3000.0
us89yK6rOl4m0lRu,Risky,4000,410.0847618162147,4000.0
usKIfV5qJSWsZ7OD,Risky,1700,193.62952816117715,1700.0
uug3IEzL0RCSBRMM,Risky,1900,100.21155875939286,1900.0
uuiY3FZgkCKYcqXY,Good,15000,100.46401092495664,15000.0
uuqAdFR3hfoghBz4,Risky,7200,0.0,7200.0
uv41OFCyhKi0tgNU,Good,8800,121.39253217170308,8800.0
uvb1aIJN4gboRQzg,Risky,6250,350.62729017205766,6250.0
uvyAQstPOecWtyK5,Good,15000,8143.608018711729,15000.0
uwgqZ4l0NOjZYeal,Good,12700,2336.60726628103,12700.0
uxvbpiVSda7NzjDr,Bad,1200,93.49126378600442,1200.0
uy02AF8eAeTQujJX,Bad,1300,27.978467119180934,1300.0
uyoeaO8PTt3f0ve1,Good,25000,2437.2166216112755,25000.0
uzIo5j77HDv1yAdo,Good,11400,40.57139593035868,11400.0
v0RxqQU4nJIn7ULp,Good,15000,4247.980651267928,15000.0
v0z0cFK5XrIA0bos,Bad,1000,26.281779997883454,1000.0
v1G5l8X6foJGirX2,Good,5000,0.0,5000.0
v1n5QSgKsXRP1AJl,Risky,3800,171.19225707458847,3800.0
v1zU3mjSv2HtMKia,Bad,1020,0.0,1020.0
v26W8Ccc7x0AL4Nf,Risky,3000,3188.103306920806,3600.0
v37lkjMHiupnmBkO,Bad,2000,989.8421731505406,2000.0
v3GUjyI7BSX43PSf,Risky,5000,0.0,5000.0
v3GdniUVzGCkwE9q,Good,15000,3281.627695631029,15000.0
v3YyE6hftOGZyeor,Good,3800,57.74584264813227,3800.0
v3jwop5vuc6i2liq,Risky,7200,4092.1201166212745,7200.0
v4JmUPjvfo5h92ug,Good,3000,451.9979236197901,3000.0
v4NZ3j7309RZqiRz,Good,524,97.46150236891474,524.0
v4btzjuXYmZ9NvDG,Good,2800,0.0,2800.0
